4,500, 0.022558
4,1000, 0.093412
4,1500, 0.201738
4,2000, 0.358900
4,2500, 0.561456
4,3000, 0.808930
4,3500, 1.102262
4,4000, 1.440641
4,4500, 1.824289
4,5000, 2.254464
4,5500, 2.729601
4,6000, 3.248478
4,6500, 3.816048
4,7000, 4.427052
4,7500, 5.082669
4,8000, 5.785603
4,8500, 6.534745
4,9000, 7.329450
4,9500, 8.170446
4,10000, 9.057314
4,10500, 9.988973
4,11000, 10.962164
4,11500, 11.984725
4,12000, 13.057110
4,12500, 14.172105
4,13000, 15.329435
4,13500, 16.536981
4,14000, 17.792143
4,14500, 19.088562
4,15000, 20.429626
4,15500, 21.819101
4,16000, 23.253704
4,16500, 24.737369
4,17000, 26.263904
4,17500, 27.838207
4,18000, 29.456156
4,18500, 31.123244
4,19000, 32.848452
4,19500, 34.597320
4,20000, 36.400912
