11,500, 0.012779
11,1000, 0.038480
11,1500, 0.086596
11,2000, 0.149537
11,2500, 0.231651
11,3000, 0.330258
11,3500, 0.445867
11,4000, 0.577341
11,4500, 0.728770
11,5000, 0.897661
11,5500, 1.079930
11,6000, 1.282910
11,6500, 1.504428
11,7000, 1.760352
11,7500, 2.018139
11,8000, 2.289220
11,8500, 2.578983
11,9000, 2.895662
11,9500, 3.241315
11,10000, 3.584312
11,10500, 3.949766
11,11000, 4.326381
11,11500, 4.726507
11,12000, 5.132844
11,12500, 5.565822
11,13000, 6.025357
11,13500, 6.495719
11,14000, 6.983649
11,14500, 7.501374
11,15000, 8.025136
11,15500, 8.566664
11,16000, 9.124116
11,16500, 9.703634
11,17000, 10.328713
11,17500, 10.947062
11,18000, 11.587009
11,18500, 12.242437
11,19000, 12.915903
11,19500, 13.623127
11,20000, 14.332447
