500, 0.065186
501, 0.056758
502, 0.057185
503, 0.057229
504, 0.057622
505, 0.057701
506, 0.058004
507, 0.058128
508, 0.058474
509, 0.058627
510, 0.058935
511, 0.059055
512, 0.059420
513, 0.059504
514, 0.059962
515, 0.059947
516, 0.060371
517, 0.060449
518, 0.060799
519, 0.060964
520, 0.061259
521, 0.061403
522, 0.061757
523, 0.061869
524, 0.062244
525, 0.062358
526, 0.062711
527, 0.062864
528, 0.063254
529, 0.063282
530, 0.063715
531, 0.063745
532, 0.064157
533, 0.064239
534, 0.064656
535, 0.064816
536, 0.065210
537, 0.065237
538, 0.065580
539, 0.065740
540, 0.066106
541, 0.066153
542, 0.066554
543, 0.066670
544, 0.067053
545, 0.067222
546, 0.067569
547, 0.067624
548, 0.068083
549, 0.068185
550, 0.068523
551, 0.068742
552, 0.069065
553, 0.069161
554, 0.069534
555, 0.069644
556, 0.070092
557, 0.070220
558, 0.070613
559, 0.070720
560, 0.071032
561, 0.071183
562, 0.071601
563, 0.071671
564, 0.072095
565, 0.072266
566, 0.072587
567, 0.072711
568, 0.073144
569, 0.073225
570, 0.073666
571, 0.073661
572, 0.074159
573, 0.074252
574, 0.074644
575, 0.074828
576, 0.075126
577, 0.075290
578, 0.075667
579, 0.075767
580, 0.076298
581, 0.076365
582, 0.076761
583, 0.076818
584, 0.077288
585, 0.077373
586, 0.077788
587, 0.077899
588, 0.078378
589, 0.078407
590, 0.078888
591, 0.079017
592, 0.079406
593, 0.079522
594, 0.079928
595, 0.080067
596, 0.080493
597, 0.080556
598, 0.081013
599, 0.081144
600, 0.081531
601, 0.081728
602, 0.082048
603, 0.082257
604, 0.082669
605, 0.082761
606, 0.083230
607, 0.083365
608, 0.083706
609, 0.083888
610, 0.084327
611, 0.084353
612, 0.084866
613, 0.085038
614, 0.085356
615, 0.085522
616, 0.086000
617, 0.086131
618, 0.086488
619, 0.086601
620, 0.087059
621, 0.087178
622, 0.087625
623, 0.087751
624, 0.088207
625, 0.088325
626, 0.088827
627, 0.088899
628, 0.089350
629, 0.089434
630, 0.089960
631, 0.090013
632, 0.090478
633, 0.090555
634, 0.091071
635, 0.091175
636, 0.091644
637, 0.091767
638, 0.092263
639, 0.092350
640, 0.092784
641, 0.092904
642, 0.093337
643, 0.093512
644, 0.093857
645, 0.094058
646, 0.094571
647, 0.094604
648, 0.095083
649, 0.095296
650, 0.095715
651, 0.095857
652, 0.096298
653, 0.096295
654, 0.096868
655, 0.096988
656, 0.097461
657, 0.097617
658, 0.098096
659, 0.098259
660, 0.098629
661, 0.098795
662, 0.099282
663, 0.099406
664, 0.099839
665, 0.099972
666, 0.100461
667, 0.100613
668, 0.100942
669, 0.101173
670, 0.101675
671, 0.101833
672, 0.102212
673, 0.102485
674, 0.102866
675, 0.102981
676, 0.103544
677, 0.103647
678, 0.104166
679, 0.104269
680, 0.104728
681, 0.104854
682, 0.105298
683, 0.105473
684, 0.105860
685, 0.106056
686, 0.106613
687, 0.106710
688, 0.107208
689, 0.107376
690, 0.107749
691, 0.107992
692, 0.108377
