27,500, 0.013324
27,1000, 0.219784
27,1500, 0.240548
27,2000, 0.138911
27,2500, 0.215865
27,3000, 0.310843
27,3500, 0.423412
27,4000, 0.552452
27,4500, 0.697443
27,5000, 0.859550
27,5500, 1.041517
27,6000, 1.240590
27,6500, 1.454504
27,7000, 1.685336
27,7500, 1.935236
27,8000, 2.203713
27,8500, 2.488416
27,9000, 2.787319
27,9500, 3.105571
27,10000, 3.447517
27,10500, 3.807083
27,11000, 4.182796
27,11500, 4.562966
27,12000, 4.973220
27,12500, 5.399447
27,13000, 5.836395
27,13500, 6.292625
27,14000, 6.788029
27,14500, 7.278041
27,15000, 7.778710
27,15500, 8.316594
27,16000, 8.838569
27,16500, 9.412281
27,17000, 9.986919
27,17500, 10.612450
27,18000, 11.210864
27,18500, 11.859681
27,19000, 12.503863
27,19500, 13.169810
27,20000, 13.855224
