30,500, 0.015743
30,1000, 0.025593
30,1500, 0.055390
30,2000, 0.094372
30,2500, 0.143779
30,3000, 0.203630
30,3500, 0.289073
30,4000, 0.369216
30,4500, 0.658282
30,5000, 0.765445
30,5500, 0.877366
30,6000, 1.011189
30,6500, 1.132922
30,7000, 1.280379
30,7500, 1.247645
30,8000, 1.603005
30,8500, 1.786085
30,9000, 1.791899
30,9500, 2.599497
30,10000, 3.427158
30,10500, 10.518583
30,11000, 2.869953
30,11500, 3.308820
30,12000, 7.373539
30,12500, 11.431164
30,13000, 15.188268
30,13500, 4.208321
30,14000, 4.511219
30,14500, 16.614747
30,15000, 19.541091
30,15500, 21.110121
30,16000, 24.154552
30,16500, 25.243602
30,17000, 27.416157
30,17500, 26.509143
30,18000, 27.029319
30,18500, 29.289106
30,19000, 63.382915
30,19500, 61.295450
30,20000, 70.257326
