32,500, 0.032489
32,501, 0.007884
32,502, 0.007737
32,503, 0.007884
32,504, 0.007746
32,505, 0.007871
32,506, 0.007895
32,507, 0.007741
32,508, 0.008022
32,509, 0.007872
32,510, 0.008172
32,511, 0.007875
32,512, 0.008312
32,513, 0.007887
32,514, 0.008313
32,515, 0.008024
32,516, 0.008317
32,517, 0.008027
32,518, 0.008311
32,519, 0.008300
32,520, 0.008322
32,521, 0.008313
32,522, 0.008311
32,523, 0.008449
32,524, 0.008319
32,525, 0.008455
32,526, 0.008456
32,527, 0.008456
32,528, 0.008591
32,529, 0.008594
32,530, 0.008742
32,531, 0.008603
32,532, 0.008748
32,533, 0.008600
32,534, 0.008740
32,535, 0.008732
32,536, 0.008751
32,537, 0.008874
32,538, 0.008754
32,539, 0.009024
32,540, 0.008747
32,541, 0.009159
32,542, 0.008753
32,543, 0.009172
32,544, 0.008874
32,545, 0.009320
32,546, 0.008893
32,547, 0.009316
32,548, 0.009027
32,549, 0.009317
32,550, 0.009170
32,551, 0.009316
32,552, 0.009315
32,553, 0.009315
32,554, 0.009447
32,555, 0.009328
32,556, 0.214600
32,557, 0.216327
32,558, 0.216039
32,559, 0.009599
32,560, 0.009600
32,561, 0.216764
32,562, 0.219376
32,563, 0.219927
32,564, 0.220066
32,565, 0.219304
32,566, 0.213781
32,567, 0.216043
32,568, 0.215903
32,569, 0.217795
32,570, 0.009940
32,571, 0.216706
32,572, 0.010082
32,573, 0.220679
32,574, 0.219423
32,575, 0.009882
32,576, 0.010320
32,577, 0.009901
32,578, 0.218443
32,579, 0.010064
32,580, 0.206494
32,581, 0.222600
32,582, 0.219330
32,583, 0.216615
32,584, 0.010306
32,585, 0.010453
32,586, 0.010325
32,587, 0.010463
32,588, 0.010461
32,589, 0.219600
32,590, 0.010919
32,591, 0.010734
32,592, 0.010754
32,593, 0.220560
32,594, 0.010953
32,595, 0.010620
32,596, 0.217729
32,597, 0.219717
32,598, 0.220045
32,599, 0.221388
32,600, 0.220065
32,601, 0.220080
32,602, 0.218386
32,603, 0.020976
32,604, 0.010936
32,605, 0.217661
32,606, 0.010996
32,607, 0.021329
32,608, 0.220701
32,609, 0.220066
32,610, 0.221464
32,611, 0.220212
32,612, 0.221137
32,613, 0.011480
32,614, 0.219404
32,615, 0.219931
32,616, 0.224071
32,617, 0.226169
32,618, 0.011715
32,619, 0.011747
32,620, 0.011766
32,621, 0.011884
32,622, 0.018969
32,623, 0.011854
32,624, 0.011890
32,625, 0.222214
32,626, 0.011889
32,627, 0.016951
32,628, 0.011991
32,629, 0.016147
32,630, 0.012093
32,631, 0.219720
32,632, 0.012232
32,633, 0.245593
32,634, 0.012459
32,635, 0.012039
32,636, 0.012602
32,637, 0.018561
32,638, 0.221970
32,639, 0.220066
32,640, 0.016529
32,641, 0.219468
32,642, 0.219923
32,643, 0.012576
32,644, 0.012750
32,645, 0.012759
32,646, 0.222014
32,647, 0.220068
32,648, 0.012791
32,649, 0.220975
32,650, 0.221353
32,651, 0.222634
32,652, 0.222408
32,653, 0.220072
32,654, 0.013180
32,655, 0.220327
32,656, 0.013214
32,657, 0.220879
32,658, 0.218189
32,659, 0.220057
32,660, 0.013220
32,661, 0.013320
32,662, 0.013194
32,663, 0.013598
32,664, 0.013202
32,665, 0.222252
32,666, 0.221223
32,667, 0.013692
32,668, 0.019249
32,669, 0.222888
32,670, 0.217544
32,671, 0.222321
32,672, 0.218173
32,673, 0.219414
32,674, 0.219925
32,675, 0.013917
32,676, 0.014641
32,677, 0.013879
32,678, 0.217768
32,679, 0.220197
32,680, 0.222777
32,681, 0.221728
32,682, 0.222800
32,683, 0.014219
32,684, 0.014178
32,685, 0.014337
32,686, 0.014196
32,687, 0.014466
32,688, 0.246099
32,689, 0.218807
32,690, 0.014350
32,691, 0.014466
32,692, 0.014614
32,693, 0.245862
32,694, 0.221061
32,695, 0.218903
