21,500, 0.013771
21,1000, 0.044887
21,1500, 0.100751
21,2000, 0.179083
21,2500, 0.279288
21,3000, 0.402433
21,3500, 0.547545
21,4000, 0.715086
21,4500, 0.905558
21,5000, 1.117711
21,5500, 1.352411
21,6000, 1.609926
21,6500, 1.889738
21,7000, 2.191963
21,7500, 2.515813
21,8000, 2.862034
21,8500, 3.233289
21,9000, 3.625573
21,9500, 4.040039
21,10000, 4.475929
21,10500, 4.934038
21,11000, 5.416856
21,11500, 5.919797
21,12000, 6.448899
21,12500, 6.998894
21,13000, 7.570453
21,13500, 8.163753
21,14000, 8.779895
21,14500, 9.418313
21,15000, 10.077770
21,15500, 10.761231
21,16000, 11.466198
21,16500, 12.195877
21,17000, 12.951777
21,17500, 13.728179
21,18000, 14.524207
21,18500, 15.341758
21,19000, 16.181640
21,19500, 17.044987
21,20000, 17.930174
