16,500, 0.011516
16,1000, 0.030664
16,1500, 0.067498
16,2000, 0.117406
16,2500, 0.180712
16,3000, 0.257282
16,3500, 0.347813
16,4000, 0.452051
16,4500, 0.569403
16,5000, 0.701979
16,5500, 0.847390
16,6000, 1.008391
16,6500, 1.178266
16,7000, 1.388798
16,7500, 1.585357
16,8000, 1.795652
16,8500, 2.018995
16,9000, 2.261783
16,9500, 2.516781
16,10000, 2.800191
16,10500, 3.099393
16,11000, 3.378845
16,11500, 3.687115
16,12000, 4.024066
16,12500, 4.368209
16,13000, 4.722813
16,13500, 5.093518
16,14000, 5.480711
16,14500, 5.875434
16,15000, 6.297133
16,15500, 6.722014
16,16000, 7.156754
16,16500, 7.617269
16,17000, 8.084490
16,17500, 8.576375
16,18000, 9.072669
16,18500, 9.591728
16,19000, 10.116997
16,19500, 10.666856
16,20000, 11.226195
